datetime,open,high,low,close,volume
2026-06-08 13:30:00,314.565,317.39999,301.17001,301.57001,37120790.0
2026-06-09 09:30:00,300.27499,300.72,287.78,290.45999,41750160.0
2026-06-09 13:30:00,290.44,291.92001,288.79999,290.35999,16884603.0
2026-06-10 09:30:00,290.76501,293.22949,287.38,293.15009,26739292.0
2026-06-10 13:30:00,293.16,294.745,291.39001,291.5,15912551.0
2026-06-11 09:30:00,293.72,296.0,289.60001,295.95499,18862006.0
2026-06-11 13:30:00,295.98999,297.0,294.70001,295.35999,12952821.0
2026-06-12 09:30:00,296.079987,297.14001,290.01001,291.46011,20499259.0
2026-06-12 13:30:00,291.48001,291.64001,289.62,291.079987,10149513.0
2026-06-15 09:30:00,294.12,297.78,291.70001,296.66,20263933.0
2026-06-15 13:30:00,296.66,297.0,294.95999,296.42001,24844881.0
2026-06-16 09:30:00,295.245,300.48001,293.97,300.27499,19090391.0
2026-06-16 13:30:00,300.26001,300.45999,298.22,299.25,10468754.0
2026-06-17 09:30:00,300.845,302.070007,296.57001,296.81,16856335.0
2026-06-17 13:30:00,296.79999,297.60001,294.38,295.88,12093112.0
2026-06-18 09:30:00,298.44,300.57001,295.62,297.82001,43882070.0
2026-06-18 13:30:00,297.82501,299.23941,297.01001,297.89001,10548328.0
2026-06-22 09:30:00,297.5,302.42001,297.5,299.81,18622424.0
2026-06-22 13:30:00,299.815,299.85999,296.79001,296.79001,11480940.0
2026-06-23 09:30:00,296.5,301.64001,296.20001,299.39499,20945895.0
2026-06-23 13:30:00,299.39499,300.084991,294.21201,294.28,16250387.0
2026-06-24 09:30:00,295.375,299.70001,293.20001,296.42001,17415221.0
2026-06-24 13:30:00,296.41,296.86441,292.94,293.26001,16770397.0
2026-06-25 09:30:00,287.51001,288.79999,273.75,278.040009,55599814.0
2026-06-25 13:30:00,278.049988,280.22009,273.89999,275.049988,33439695.0
2026-06-26 09:30:00,275.0,280.47,274.20999,279.19501,48612916.0
2026-06-26 13:30:00,279.17999,285.95001,278.64081,281.20001,47350345.0
2026-06-29 09:30:00,286.85999,288.36969,279.85001,281.48001,31124078.0
2026-06-29 13:30:00,281.47,283.077515,280.85999,281.63,16405683.0
2026-06-30 09:30:00,281.17001,289.66,280.69501,288.42999,22673780.0
2026-06-30 13:30:00,288.44501,289.91,286.67999,289.089996,16219505.0
2026-07-01 09:30:00,293.32999,296.59,289.19501,294.089996,22492717.0
2026-07-01 13:30:00,294.079987,295.54999,292.70001,294.25,16140727.0
2026-07-02 09:30:00,294.084991,308.52991,293.67999,307.80499,40764977.0
2026-07-02 13:30:00,307.80499,309.42001,306.8201,308.22,19661337.0
2026-07-06 09:30:00,307.67999,314.20001,307.01001,312.38,27553391.0
2026-07-06 13:30:00,312.3876,313.73999,312.049988,312.81,10941518.0
2026-07-07 09:30:00,315.29001,315.48001,310.14999,312.84,22880960.0
2026-07-07 13:30:00,312.82001,313.17999,310.32999,310.66,18864606.0
2026-07-08 09:30:00,311.66,314.19,307.051514,314.1199,19869674.0
2026-07-08 13:30:00,314.13,314.81,311.15039,313.26001,12559252.0
2026-07-09 09:30:00,310.44501,315.5,308.16,314.72141,24718113.0
2026-07-09 13:30:00,314.72351,316.53,314.23499,316.17999,11302224.0
2026-07-10 09:30:00,314.72,316.39001,312.17001,314.45999,14806943.0
2026-07-10 13:30:00,314.47,316.91,313.89029,315.3299,9096755.0
2026-07-13 09:30:00,317.015015,323.45001,315.78,316.47,23494686.0
2026-07-13 13:30:00,316.48999,317.73999,315.89999,317.42001,10774694.0
2026-07-14 09:30:00,313.64001,316.19,311.91,314.87,17380212.0
2026-07-14 13:30:00,314.89001,315.87,314.59,314.92001,7170852.0
2026-07-15 09:30:00,317.625,328.53,317.32001,326.98999,33112374.0
2026-07-15 13:30:00,327.0,328.72,325.72,327.57001,16460786.0
2026-07-16 09:30:00,328.0050049,332.97,326.79001,332.89999,28386891.0
2026-07-16 13:30:00,332.89819,334.67999,329.34,333.26999,22978127.0
2026-07-17 09:30:00,332.54001,334.98001,329.00061035,330.54001,35605594.0
2026-07-17 13:30:00,330.5108,334.67001,330.079987,333.73999,16983108.0
2026-07-20 09:30:00,333.024994,333.70999,323.70001,324.72,27318913.0
2026-07-20 13:30:00,324.73001,329.76001,324.20001,326.70001,16334877.0
2026-07-21 09:30:00,323.345,329.60001,322.2204,327.070007,21065094.0
2026-07-21 13:30:00,327.070007,328.48999,326.72,327.59,10277618.0
2026-07-22 09:30:00,327.875,328.99951,323.34,323.66501,17336960.0
2026-07-22 13:30:00,323.66501,326.91,323.55499,325.87,9650029.0
2026-07-23 09:30:00,321.73001,323.29999,319.35001,320.87,18804779.0
2026-07-23 13:30:00,320.87009,321.98001,319.76001,321.60999,10590560.0
2026-07-24 09:30:00,324.375,334.37,323.23001,332.39999,25329117.0
2026-07-24 13:30:00,332.39499,333.45001,331.85001,333.070007,13748356.0
2026-07-27 09:30:00,334.89999,339.57001,334.019989,336.049988,28902531.0
2026-07-27 13:30:00,336.070007,337.22,334.70001,336.92001,10242090.0
2026-07-28 09:30:00,340.029999,342.89001,335.60001,339.029999,26522448.0
2026-07-28 13:30:00,339.040009,340.53,338.28,340.16,13228677.0
2026-07-29 09:30:00,339.69,343.67001,339.51999,342.72,23185706.0
2026-07-29 13:30:00,342.69501,344.56989,337.3501,338.070007,18577662.0
2026-07-30 09:30:00,333.13,334.48001,329.59,332.089996,30478030.0
2026-07-30 13:30:00,332.079987,334.75,331.72009,333.85001,14398684.0
2026-07-31 09:30:00,304.81,306.89999,300.0,301.20001,70840407.0
2026-07-31 13:30:00,301.20001,310.66,300.5,309.029999,42070580.0
2026-08-03 09:30:00,309.67001,311.79999,302.56,307.22501,39610907.0
2026-08-03 13:30:00,307.22501,307.23001,302.67999,303.26999,20561948.0
2026-08-04 09:30:00,303.79001,310.42001,302.45001,308.89999,32891944.0
2026-08-04 13:30:00,308.89999,310.42001,308.25,309.39001,15451860.0
2026-08-05 09:30:00,309.35999,311.70819,305.67001,309.73999,24500890.0
2026-08-05 13:30:00,309.75,311.55499,308.079987,310.92001,12833842.0
2026-08-06 09:30:00,314.34,316.2894,309.23001,311.20059,23748112.0
2026-08-06 13:30:00,311.20999,312.94,311.18011,312.45001,9274871.0
2026-08-07 09:30:00,312.0,314.81,310.73999,312.73999,16809107.0
2026-08-07 13:30:00,312.73999,314.17999,311.67999,313.29999,9233566.0
2026-08-10 09:30:00,306.82999,307.4559,304.63,306.47,25005256.0
2026-08-10 13:30:00,306.47,308.23001,306.0,308.19,10201919.0
2026-08-11 09:30:00,307.75,309.97,305.67001,306.19,15587947.0
2026-08-11 13:30:00,306.16501,306.51999,302.79001,304.89999,12856087.0
2026-08-12 09:30:00,305.13,305.66,300.57001,302.1601,18726162.0
2026-08-12 13:30:00,302.17001,302.2977,301.0,302.22501,13252913.0
2026-08-13 09:30:00,304.258,306.0,302.049988,303.34,20833108.0
2026-08-13 13:30:00,303.33011,305.32001,302.92999,305.32001,9513280.0
2026-08-14 09:30:00,306.028015,307.48999,304.29999,305.1944,12883041.0
2026-08-14 13:30:00,305.19501,306.25,305.040009,305.95001,7376490.0
2026-08-17 09:30:00,306.20999,307.66,302.939,304.41501,17466763.0
2026-08-17 13:30:00,304.41501,306.32001,303.95999,305.69,9369619.0
2026-08-18 09:30:00,307.53,311.48999,305.73999,310.39999,24950038.0
2026-08-18 13:30:00,310.39999,311.23999,309.37,310.20001,13678918.0
2026-08-19 09:30:00,310.13,319.27991,309.60001,315.059998,24531485.0
2026-08-19 13:30:00,315.059998,316.88,314.29001,316.88,13252486.0
2026-08-20 09:30:00,317.45499,320.28,315.95999,316.67001,47917090.0
2026-08-20 13:30:00,316.66,316.85999,310.64999,311.34,32741455.0
2026-08-21 09:30:00,312.049988,312.38,307.01001,311.059998,27217148.0
2026-08-21 13:30:00,311.019989,311.16,308.16,309.42001,9895832.0
2026-08-24 09:30:00,311.47,313.35999,309.97,312.1199,133993726.0
2026-08-24 13:30:00,312.11899,312.35001,310.172,310.35001,23111313.0
2026-08-25 09:30:00,310.935,313.57999,308.39001,309.655,58831764.0
2026-08-25 13:30:00,309.655,310.34,308.20999,309.82999,20379949.0
2026-08-26 09:30:00,310.245,313.94,308.80011,313.13,61752697.0
2026-08-26 13:30:00,313.155,315.42999,312.65009,313.48999,71747626.0
2026-08-27 09:30:00,311.98999,315.39999,309.40009,315.26999,74251424.0
2026-08-27 13:30:00,315.28,315.34,313.37,314.57501,44156289.0
2026-08-28 09:30:00,317.088013,322.37,315.45041,319.73999,50067330.0
2026-08-28 13:30:00,319.81,320.32999,319.049988,319.64001,78105140.0
2026-08-31 09:30:00,319.56,321.23499,312.79999,313.88,16138856.0
2026-08-31 13:30:00,313.85001,317.69,313.38501,317.23001,9925904.0
2026-09-01 09:30:00,316.98001,327.29999,314.737,324.64999,31602235.0
2026-09-01 13:30:00,324.69,325.92999,324.10001,325.14001,12134077.0
2026-09-02 09:30:00,326.97,328.39999,323.53,325.075012,19701976.0
2026-09-02 13:30:00,325.075012,326.48999,324.6001,324.98999,8392821.0
2026-09-03 09:30:00,324.94769,330.81,324.10999,327.73001,18962551.0
2026-09-03 13:30:00,327.72,328.84,326.51001,328.20999,9593074.0
2026-09-04 09:30:00,328.30499,328.92999,317.85999,321.685,22092226.0
2026-09-04 13:30:00,321.67999,322.10001,319.651,319.98999,8936128.0
2026-09-08 09:30:00,317.12,320.70001,315.26999,316.26999,16332333.0
2026-09-08 13:30:00,316.272,316.73999,314.92001,316.35001,9564325.0
2026-09-09 09:30:00,315.93011,318.13,310.97,311.70499,25716579.0
2026-09-09 13:30:00,311.72,319.14999,309.89999,315.41,32028220.0
2026-09-10 09:30:00,316.79001,324.86499,316.57001,324.82199,42534982.0
2026-09-10 13:30:00,324.84,326.67999,323.38,326.595,17881444.0
2026-09-11 09:30:00,327.63,336.22,326.29999,333.95001,30860620.0
2026-09-11 13:30:00,333.95999,334.29999,332.070007,332.23001,11362761.0
2026-09-14 09:30:00,334.82999,335.5,331.34,334.62,22888737.0
2026-09-14 13:30:00,334.62,335.42001,333.0,333.049988,10059395.0
2026-09-15 09:30:00,330.26001,331.59,328.35001,330.029999,15404834.0
2026-09-15 13:30:00,330.040009,331.76001,329.82999,331.33499,8224438.0
2026-09-16 09:30:00,332.42001,335.48001,331.87,333.26999,14921346.0
2026-09-16 13:30:00,333.28,334.79001,330.70001,332.5,11257711.0
2026-09-17 09:30:00,334.755,336.47,330.1937,335.45001,16215091.0
2026-09-17 13:30:00,335.44,338.34,335.39999,337.079987,9676577.0
2026-09-18 09:30:00,338.18,338.45,332.54,335.22,744504.0
2026-09-18 13:30:00,335.22,335.22,335.08,335.19,1649.0
